YEAR,Week,Visitor,Home,Vis Score,Home Score,Visitor Rank,Home Rank,Vis_User,Home_User,Reg Season,Conf Title,Bowl,Natty Game,Status,Kickoff_Time,TV_Broadcast,Source,Visitor Record,Home Record,Bowl_Name
2043.0,13.0,Cincinnati,Colorado State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,13.0,Hawai'i,San Diego State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,13.0,Delaware,New Mexico State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:15 PM,nan,full_schedule,,,
2043.0,13.0,Baylor,Rapid City,,,23.0,7.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,13.0,LSU,Penn State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,13.0,Boston College,Pittsburgh,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,13.0,UNLV,Death Valley,,,,8.0,,,1.0,0.0,0.0,0.0,SCHEDULED,3:30 PM,nan,full_schedule,,,
2043.0,13.0,Army,Charlotte,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,13.0,Maryland,Ohio,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,4:00 PM,nan,full_schedule,,,
2043.0,13.0,California,SMU,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:00 PM,nan,full_schedule,,,
2043.0,13.0,Washington,Michigan State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,13.0,Southern Mississippi,Troy,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,13.0,Oregon State,Washington State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,5:45 PM,nan,full_schedule,,,
2043.0,13.0,Oklahoma State,Colorado,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,13.0,Miami,Akron,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:00 PM,nan,full_schedule,,,
2043.0,13.0,Miami,Duke,,,13.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,13.0,Kansas State,UTSA,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,13.0,UTEP,Texas State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,6:45 PM,nan,full_schedule,,,
2043.0,13.0,Oregon,Minnesota,,,14.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,13.0,TCU,Panama City,,,,24.0,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,13.0,Notre Dame,Stanford,,,6.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:00 PM,nan,full_schedule,,,
2043.0,13.0,Middle Tennessee,Missouri State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,7:30 PM,nan,full_schedule,,,
2043.0,13.0,Alabama,Auburn,,,19.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,13.0,UCLA,USC,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,13.0,Boise State,Utah State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:00 PM,nan,full_schedule,,,
2043.0,13.0,Clemson,South Carolina,,,21.0,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:30 PM,nan,full_schedule,,,
2043.0,13.0,Purdue,Indiana,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,8:30 PM,nan,full_schedule,,,
2043.0,13.0,Tulane,North Texas,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,13.0,Liberty,Sam Houston,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,13.0,Florida State,Florida,,,5.0,12.0,Nick,Doug,1.0,0.0,0.0,0.0,SCHEDULED,9:00 PM,nan,full_schedule,,,
2043.0,13.0,Houston,Air Force,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,13.0,Arizona,Arizona State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,13.0,Rutgers,Fresno State,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,13.0,Utah,BYU,,,,20.0,,,1.0,0.0,0.0,0.0,SCHEDULED,10:00 PM,nan,full_schedule,,,
2043.0,14.0,Army,Navy,,,,,,,1.0,0.0,0.0,0.0,SCHEDULED,3:00 PM,nan,full_schedule,,,
,,,,,,,,,,,,,,SCHEDULED,nan,nan,,,,
